duration,start_date,end_date,start_station_number,start_station,end_station_number,end_station,bike_number,member_type
294,2018-11-23 09:07:29,2018-11-23 09:12:24,31266,11th & M St NW,31216,14th St & New York Ave NW,W23947,Member
1057,2018-11-16 20:22:15,2018-11-16 20:39:52,31628,1st & K St SE,31270,8th & D St NW,W01340,Member
221,2018-11-21 08:47:21,2018-11-21 08:51:02,31128,23rd & M St NW,31215,Georgetown Harbor / 30th St NW,W22185,Member
1121,2018-11-05 16:57:06,2018-11-05 17:15:48,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31280,11th & S St NW,W21169,Member
861,2018-11-23 16:08:13,2018-11-23 16:22:34,31222,New York Ave & 15th St NW,31265,5th St & Massachusetts Ave NW,W21553,Casual
565,2018-12-01 20:39:24,2018-12-01 20:48:50,31611,13th & H St NE,31610,Eastern Market / 7th & North Carolina Ave SE,W21265,Member
1141,2018-12-03 12:59:07,2018-12-03 13:18:09,31249,Jefferson Memorial,31218,L'Enfant Plaza / 7th & C St SW,W23917,Member
250,2018-11-07 08:24:24,2018-11-07 08:28:34,31263,10th & K St NW,31216,14th St & New York Ave NW,W20978,Member
479,2018-11-05 14:30:08,2018-11-05 14:38:07,31244,4th & E St SW,31610,Eastern Market / 7th & North Carolina Ave SE,W22919,Member
395,2018-11-21 18:39:13,2018-11-21 18:45:48,31619,Lincoln Park / 13th & East Capitol St NE ,31606,Potomac & Pennsylvania Ave SE,W01185,Member
3995,2018-11-25 15:39:40,2018-11-25 16:46:15,31219,10th St & Constitution Ave NW,31258,Lincoln Memorial,W23243,Casual
1032,2018-11-03 14:41:32,2018-11-03 14:58:45,31247,Jefferson Dr & 14th St SW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W20882,Casual
505,2018-11-29 09:20:11,2018-11-29 09:28:37,31242,18th St & Pennsylvania Ave NW,31278,18th & R St NW,W23065,Member
910,2018-11-02 12:07:49,2018-11-02 12:22:59,31270,8th & D St NW,31224,19th & L St NW,W01314,Member
1158,2018-11-30 08:28:48,2018-11-30 08:48:06,31278,18th & R St NW,31252,21st St & Pennsylvania Ave NW,W23939,Member
424,2018-11-23 21:40:30,2018-11-23 21:47:35,31601,19th & East Capitol St SE,31619,Lincoln Park / 13th & East Capitol St NE ,W22234,Member
853,2018-11-07 05:16:55,2018-11-07 05:31:08,32061,New Hampshire & Kirklynn Ave,31408,Takoma Metro,W23368,Member
799,2018-11-02 17:34:09,2018-11-02 17:47:28,31042,Market Square / King St & Royal St,31085,Mount Vernon Ave & E Nelson Ave,W00416,Member
827,2018-11-20 23:47:03,2018-11-21 00:00:51,31228,8th & H St NW,31212,21st & M St NW,W01028,Casual
378,2018-11-28 08:43:58,2018-11-28 08:50:16,31110,20th St & Florida Ave NW,31224,19th & L St NW,W00614,Member
1505,2018-11-02 21:51:22,2018-11-02 22:16:28,31246,M St & Pennsylvania Ave NW,31236,37th & O St NW / Georgetown University,W22100,Member
5995,2018-11-22 11:27:44,2018-11-22 13:07:40,31506,1st & Rhode Island Ave NW,31509,New Jersey Ave & R St NW,W00873,Casual
376,2018-11-11 07:42:50,2018-11-11 07:49:07,31612,D St & Maryland Ave NE,31616,3rd & H St NE,W23577,Member
375,2018-11-13 09:19:54,2018-11-13 09:26:09,31266,11th & M St NW,31219,10th St & Constitution Ave NW,W23082,Member
202,2018-11-01 09:59:39,2018-11-01 10:03:02,31508,Gallaudet / 8th St & Florida Ave NE,31627,3rd & M St NE,W20644,Member
154,2018-11-08 17:43:24,2018-11-08 17:45:59,31317,Wisconsin Ave & Ingomar St NW,31309,Fessenden St & Wisconsin Ave NW,W00021,Member
388,2018-11-21 00:31:57,2018-11-21 00:38:25,31614,11th & H St NE,31603,1st & M St NE,W00417,Casual
6673,2018-11-17 19:12:10,2018-11-17 21:03:23,31258,Lincoln Memorial,31129,15th St & Pennsylvania Ave NW/Pershing Park,W21268,Casual
437,2018-11-05 16:48:01,2018-11-05 16:55:18,31281,8th & O St NW,31282,16th & R St NW,W22842,Member
592,2018-11-05 18:03:49,2018-11-05 18:13:42,31284,18th & C St NW,31646,Maine Ave & 9th St SW,W00534,Member
816,2018-11-01 06:37:31,2018-11-01 06:51:07,31116,California St & Florida Ave NW,31129,15th St & Pennsylvania Ave NW/Pershing Park,W23501,Member
457,2018-12-02 16:25:09,2018-12-02 16:32:46,31237,25th St & Pennsylvania Ave NW,31312,Wisconsin Ave & O St NW,W23471,Member
714,2018-11-14 17:32:39,2018-11-14 17:44:33,31230,Metro Center / 12th & G St NW,31250,20th & L St NW,W22022,Member
10649,2018-11-04 15:13:28,2018-11-04 18:10:58,31218,L'Enfant Plaza / 7th & C St SW,31218,L'Enfant Plaza / 7th & C St SW,W21600,Casual
354,2018-11-19 18:35:36,2018-11-19 18:41:30,31620,5th & F St NW,31223,Convention Center / 7th & M St NW,W01442,Member
1070,2018-11-29 17:25:13,2018-11-29 17:43:04,31265,5th St & Massachusetts Ave NW,31257,22nd & I St NW / Foggy Bottom,70079,Member
78,2018-11-17 10:10:01,2018-11-17 10:11:20,31623,Columbus Circle / Union Station,31639,2nd & G St NE,W23226,Member
1403,2018-11-20 10:13:14,2018-11-20 10:36:38,31249,Jefferson Memorial,31249,Jefferson Memorial,W23876,Member
526,2018-11-08 17:51:23,2018-11-08 18:00:10,31022,Clarendon Metro / Wilson Blvd & N Highland St,31074,TJ Cmty Ctr / 2nd St & S Old Glebe Rd,W21912,Member
1029,2018-11-27 16:39:35,2018-11-27 16:56:44,31624,North Capitol St & F St NW,31283,14th & L St NW,W00196,Member
616,2018-11-25 19:18:29,2018-11-25 19:28:45,31252,21st St & Pennsylvania Ave NW,31116,California St & Florida Ave NW,W01303,Member
860,2018-11-26 08:40:37,2018-11-26 08:54:58,31101,14th & V St NW,31219,10th St & Constitution Ave NW,W00792,Member
319,2018-11-02 12:07:33,2018-11-02 12:12:53,31264,6th St & Indiana Ave NW,31271,Constitution Ave & 2nd St NW/DOL,W00951,Member
469,2018-11-14 00:43:54,2018-11-14 00:51:43,31128,23rd & M St NW,31241,Thomas Circle,W21303,Member
784,2018-11-12 08:57:43,2018-11-12 09:10:47,31245,7th & R St NW / Shaw Library,31627,3rd & M St NE,W22314,Member
1657,2018-11-10 17:00:17,2018-11-10 17:27:55,31271,Constitution Ave & 2nd St NW/DOL,31243,4th & C St SW,W23335,Casual
1586,2018-11-02 14:58:04,2018-11-02 15:24:31,31284,18th & C St NW,31623,Columbus Circle / Union Station,W00869,Member
313,2018-11-20 21:36:13,2018-11-20 21:41:26,31615,6th & H St NE,31612,D St & Maryland Ave NE,W20758,Member
659,2018-11-07 13:11:59,2018-11-07 13:22:59,31214,17th & Corcoran St NW,31519,1st & O St NW,W21700,Member
158,2018-11-28 15:17:55,2018-11-28 15:20:34,31621,4th & D St NW / Judiciary Square,31604,3rd & H St NW,W23591,Member
498,2018-11-10 15:02:21,2018-11-10 15:10:40,31653,7th & K St NW,31627,3rd & M St NE,W22204,Member
631,2018-11-02 08:46:27,2018-11-02 08:56:59,31275,New Hampshire Ave & 24th St NW,31238,14th & G St NW,W00029,Member
365,2018-11-13 22:00:33,2018-11-13 22:06:38,31023,Fairfax Dr & Wilson Blvd,31920,Washington-Lee High School / N Stafford St & Generals Way,W20975,Member
3489,2018-11-03 01:09:50,2018-11-03 02:08:00,31609,Maine Ave & 7th St SW,31294,7th & E St SW,W22311,Member
554,2018-11-25 09:44:09,2018-11-25 09:53:24,31123,14th & Girard St NW,31283,14th & L St NW,W00421,Member
339,2018-11-26 16:26:57,2018-11-26 16:32:37,31266,11th & M St NW,31228,8th & H St NW,W23887,Casual
514,2018-11-12 10:29:49,2018-11-12 10:38:24,31265,5th St & Massachusetts Ave NW,31503,Florida Ave & R St NW,W23082,Member
684,2018-11-26 20:33:02,2018-11-26 20:44:26,31627,3rd & M St NE,31524,Montello Ave & Holbrook Terr NE,W20073,Casual
298,2018-11-12 21:49:51,2018-11-12 21:54:49,31608,8th & Eye St SE / Barracks Row,31209,1st & N St  SE,W20544,Member
847,2018-11-10 08:25:15,2018-11-10 08:39:23,31283,14th & L St NW,31122,16th & Irving St NW,E00109,Member
422,2018-11-29 18:28:47,2018-11-29 18:35:50,31292,22nd St & Constitution Ave NW,31211,Kennedy Center,W23747,Member
1185,2018-11-07 12:42:01,2018-11-07 13:01:46,31250,20th & L St NW,31624,North Capitol St & F St NW,W23548,Member
431,2018-11-04 14:16:54,2018-11-04 14:24:05,31649,14th & Newton St NW,31104,Adams Mill & Columbia Rd NW,W22874,Member
808,2018-11-27 16:14:42,2018-11-27 16:28:11,31225,C & O Canal & Wisconsin Ave NW,31263,10th & K St NW,E00066,Member
287,2018-11-04 11:44:40,2018-11-04 11:49:27,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31625,3rd & G St SE,W23374,Member
3195,2018-11-21 14:46:45,2018-11-21 15:40:00,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31288,4th St & Madison Dr NW,W22742,Casual
249,2018-11-02 17:56:54,2018-11-02 18:01:04,31212,21st & M St NW,31275,New Hampshire Ave & 24th St NW,W23125,Member
803,2018-11-04 15:13:35,2018-11-04 15:26:59,31083,Potomac Greens Dr & Slaters Ln,31918,Madison & Fairfax St,W21737,Member
1385,2018-11-20 09:29:19,2018-11-20 09:52:25,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31272,Washington & Independence Ave SW/HHS,W22579,Casual
193,2018-11-05 18:28:59,2018-11-05 18:32:12,31047,Braddock Rd Metro,31097,Saint Asaph & Madison St,W23269,Member
1674,2018-11-25 10:07:05,2018-11-25 10:35:00,31250,20th & L St NW,31314,34th & Water St NW,W23463,Casual
186,2018-11-07 17:45:13,2018-11-07 17:48:19,32025,Carroll & Westmoreland Ave,32026,Carroll & Ethan Allen Ave,W21440,Member
456,2018-11-12 16:32:42,2018-11-12 16:40:19,31288,4th St & Madison Dr NW,31623,Columbus Circle / Union Station,W23651,Member
647,2018-11-06 17:28:20,2018-11-06 17:39:07,31635,Potomac Ave & 8th St SE,31623,Columbus Circle / Union Station,W20245,Member
593,2018-11-14 20:38:27,2018-11-14 20:48:20,31646,Maine Ave & 9th St SW,31264,6th St & Indiana Ave NW,W00534,Casual
252,2018-11-07 08:52:11,2018-11-07 08:56:24,31108,4th & M St SW,31287,10th St & L'Enfant Plaza SW,E00141,Member
933,2018-11-28 16:46:16,2018-11-28 17:01:49,31230,Metro Center / 12th & G St NW,31627,3rd & M St NE,E00140,Member
1379,2018-11-30 08:10:52,2018-11-30 08:33:52,31623,Columbus Circle / Union Station,31129,15th St & Pennsylvania Ave NW/Pershing Park,W22362,Member
2551,2018-11-25 16:18:03,2018-11-25 17:00:34,31258,Lincoln Memorial,31235,19th St & Constitution Ave NW,W21151,Member
1622,2018-11-26 17:44:52,2018-11-26 18:11:55,31253,19th & K St NW,31108,4th & M St SW,W20324,Member
967,2018-11-04 11:16:00,2018-11-04 11:32:08,31080,Lee Hwy & N Scott St,31128,23rd & M St NW,W22443,Casual
279,2018-11-09 21:00:12,2018-11-09 21:04:52,31638,1st & H St NW,31620,5th & F St NW,W21406,Member
289,2018-11-25 16:15:36,2018-11-25 16:20:25,31234,20th & O St NW / Dupont South,31275,New Hampshire Ave & 24th St NW,W00226,Member
1276,2018-11-21 09:13:56,2018-11-21 09:35:12,31275,New Hampshire Ave & 24th St NW,31277,17th & G St NW,W23742,Casual
760,2018-12-03 17:46:16,2018-12-03 17:58:57,31036,George Mason Dr & Wilson Blvd,31021,Clarendon Blvd & N Fillmore St,W23577,Member
715,2018-11-04 11:49:38,2018-11-04 12:01:34,31223,Convention Center / 7th & M St NW,31128,23rd & M St NW,W20886,Member
1253,2018-12-02 13:27:32,2018-12-02 13:48:25,31124,14th & Irving St NW,31124,14th & Irving St NW,W23684,Casual
517,2018-11-29 13:55:18,2018-11-29 14:03:55,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31619,Lincoln Park / 13th & East Capitol St NE ,W23736,Member
390,2018-11-07 15:19:07,2018-11-07 15:25:37,31128,23rd & M St NW,31225,C & O Canal & Wisconsin Ave NW,W23623,Member
162,2018-11-23 12:56:44,2018-11-23 12:59:26,31105,14th & Harvard St NW,31103,16th & Harvard St NW,W22191,Member
219,2018-11-25 14:11:36,2018-11-25 14:15:15,31605,3rd & D St SE,31628,1st & K St SE,W20939,Member
492,2018-11-20 07:57:20,2018-11-20 08:05:33,31101,14th & V St NW,31281,8th & O St NW,W20727,Member
4128,2018-11-25 15:59:51,2018-11-25 17:08:39,31293,31st & Water St NW,31249,Jefferson Memorial,W00732,Casual
372,2018-11-18 11:20:51,2018-11-18 11:27:04,31201,15th & P St NW,31229,New Hampshire Ave & T St NW,W21360,Member
1317,2018-11-29 17:03:54,2018-11-29 17:25:52,31206,19th & E Street NW,31618,4th & East Capitol St NE,W00779,Member
679,2018-11-14 14:15:19,2018-11-14 14:26:38,31912,Mount Vernon Ave & Bruce St,31013,Eads & 22nd St S,W20977,Member
967,2018-11-01 22:14:02,2018-11-01 22:30:10,31247,Jefferson Dr & 14th St SW,31600,5th & K St NW,W20052,Casual
915,2018-11-11 12:05:18,2018-11-11 12:20:34,31272,Washington & Independence Ave SW/HHS,31218,L'Enfant Plaza / 7th & C St SW,W22294,Member
267,2018-11-10 19:20:15,2018-11-10 19:24:43,31519,1st & O St NW,31223,Convention Center / 7th & M St NW,W00273,Member
541,2018-12-02 16:33:23,2018-12-02 16:42:24,31115,Columbia Rd & Georgia Ave NW,31229,New Hampshire Ave & T St NW,W20435,Member
531,2018-12-03 12:54:35,2018-12-03 13:03:26,31126,11th & Girard St NW,31291,Vermont Ave & I St NW,W23066,Member
249,2018-11-19 22:02:06,2018-11-19 22:06:16,31115,Columbia Rd & Georgia Ave NW,31124,14th & Irving St NW,W22011,Member
334,2018-11-29 06:54:04,2018-11-29 06:59:38,31300,Van Ness Metro / UDC,31307,3000 Connecticut Ave NW / National Zoo,W20571,Member
1120,2018-11-04 08:33:39,2018-11-04 08:52:19,31212,21st & M St NW,31071,Long Bridge Park/Long Bridge Dr & 6th St S,70047,Member
631,2018-11-16 11:20:40,2018-11-16 11:31:11,31622,13th & D St NE,31265,5th St & Massachusetts Ave NW,W00092,Member
386,2018-11-18 15:43:35,2018-11-18 15:50:02,31022,Clarendon Metro / Wilson Blvd & N Highland St,31024,Virginia Square Metro / N Monroe St & 9th St N,W21288,Member
1780,2018-11-14 18:34:27,2018-11-14 19:04:07,31641,2nd St & Massachusetts Ave NE,31282,16th & R St NW,W01053,Member
1119,2018-11-07 15:50:08,2018-11-07 16:08:48,31299,Connecticut Ave & R St NW,31319,Wisconsin Ave & Brandywine St NW,65013,Member
4263,2018-11-11 13:40:35,2018-11-11 14:51:39,31036,George Mason Dr & Wilson Blvd,31036,George Mason Dr & Wilson Blvd,W20975,Casual
196,2018-12-03 06:52:03,2018-12-03 06:55:19,31203,14th & Rhode Island Ave NW,31291,Vermont Ave & I St NW,W23292,Member
211,2018-11-17 13:47:34,2018-11-17 13:51:06,31517,Union Market/6th St & Neal Pl NE,31627,3rd & M St NE,W23829,Member
85910,2018-11-04 12:35:29,2018-11-05 12:27:19,31215,Georgetown Harbor / 30th St NW,31646,Maine Ave & 9th St SW,W00561,Casual
367,2018-11-16 08:52:59,2018-11-16 08:59:07,31624,North Capitol St & F St NW,31270,8th & D St NW,W23408,Member
1011,2018-11-23 12:31:12,2018-11-23 12:48:04,31237,25th St & Pennsylvania Ave NW,31288,4th St & Madison Dr NW,W22712,Member
621,2018-12-02 15:46:07,2018-12-02 15:56:28,31286,11th & O St NW,31266,11th & M St NW,W21984,Member
637,2018-11-14 17:24:45,2018-11-14 17:35:22,31264,6th St & Indiana Ave NW,31612,D St & Maryland Ave NE,W23382,Member
594,2018-12-03 06:34:39,2018-12-03 06:44:34,31114,18th St & Wyoming Ave NW,31250,20th & L St NW,W21498,Member
3885,2018-11-30 17:53:10,2018-11-30 18:57:55,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31247,Jefferson Dr & 14th St SW,W22503,Member
309,2018-11-08 08:06:42,2018-11-08 08:11:51,31124,14th & Irving St NW,31107,Lamont & Mt Pleasant NW,W22946,Member
560,2018-11-03 12:49:09,2018-11-03 12:58:30,31503,Florida Ave & R St NW,31101,14th & V St NW,W22804,Member
932,2018-11-29 07:49:17,2018-11-29 08:04:49,31305,Connecticut Ave & Newark St NW / Cleveland Park,31100,19th St & Pennsylvania Ave NW,W23598,Member
373,2018-12-02 11:51:03,2018-12-02 11:57:17,31203,14th & Rhode Island Ave NW,31238,14th & G St NW,W21814,Member
172,2018-12-02 09:02:25,2018-12-02 09:05:17,31020,Wilson Blvd & Franklin Rd,31022,Clarendon Metro / Wilson Blvd & N Highland St,W20022,Member
466,2018-11-29 06:44:24,2018-11-29 06:52:11,31523,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,31109,7th & T St NW,W22971,Member
688,2018-11-27 08:42:43,2018-11-27 08:54:11,31400,Georgia & New Hampshire Ave NW,31296,Columbia & Ontario Rd NW,W21249,Member
293,2018-11-01 09:24:45,2018-11-01 09:29:38,31223,Convention Center / 7th & M St NW,31251,12th & L St NW,W22773,Member
272,2018-11-25 11:21:08,2018-11-25 11:25:41,31200,Massachusetts Ave & Dupont Circle NW,31201,15th & P St NW,W22131,Member
164,2018-12-03 17:11:35,2018-12-03 17:14:19,31233,17th & K St NW / Farragut Square,31298,15th & M St NW,W22276,Member
222,2018-11-07 19:20:26,2018-11-07 19:24:09,31109,7th & T St NW,31506,1st & Rhode Island Ave NW,W20105,Member
688,2018-11-28 18:02:31,2018-11-28 18:13:59,31650,1st & M St SE,31218,L'Enfant Plaza / 7th & C St SW,W21157,Member
312,2018-12-03 07:53:40,2018-12-03 07:58:53,32026,Carroll & Ethan Allen Ave,31408,Takoma Metro,W20042,Member
407,2018-11-05 15:31:37,2018-11-05 15:38:25,31078,Arlington Blvd & S George Mason Dr/NFATC,31037,Ballston Metro / N Stuart & 9th St N,E00128,Member
1170,2018-12-03 06:23:20,2018-12-03 06:42:51,31601,19th & East Capitol St SE,31634,3rd & Tingey St SE,W01187,Member
738,2018-11-06 12:41:14,2018-11-06 12:53:32,31214,17th & Corcoran St NW,31252,21st St & Pennsylvania Ave NW,W22719,Member
979,2018-12-03 08:47:59,2018-12-03 09:04:19,31269,3rd St & Pennsylvania Ave SE,31639,2nd & G St NE,W20958,Member
242,2018-11-19 16:57:48,2018-11-19 17:01:51,31242,18th St & Pennsylvania Ave NW,31213,17th & K St NW,W22634,Member
1572,2018-11-19 12:31:40,2018-11-19 12:57:52,31230,Metro Center / 12th & G St NW,31291,Vermont Ave & I St NW,W23782,Casual
448,2018-11-18 13:09:16,2018-11-18 13:16:45,31611,13th & H St NE,31629,8th & East Capitol St NE,W00941,Member
4504,2018-11-04 14:56:56,2018-11-04 16:12:00,31027,Key Blvd & N Quinn St,31027,Key Blvd & N Quinn St,W00850,Casual
670,2018-11-26 06:51:41,2018-11-26 07:02:52,31294,7th & E St SW,31624,North Capitol St & F St NW,W23839,Member
214,2018-11-25 19:56:35,2018-11-25 20:00:10,31020,Wilson Blvd & Franklin Rd,31018,N Rhodes & 16th St N,W20022,Member
180,2018-11-08 12:14:26,2018-11-08 12:17:27,31010,S Glebe & Potomac Ave,31925,Crystal Dr & Potomac Ave,W22308,Member
342,2018-11-12 13:33:10,2018-11-12 13:38:52,31907,Franklin & S Washington St,31045,Commerce St & Fayette St,W22489,Member
634,2018-11-27 09:12:19,2018-11-27 09:22:53,31212,21st & M St NW,31216,14th St & New York Ave NW,W21893,Member
641,2018-11-26 15:16:11,2018-11-26 15:26:53,31237,25th St & Pennsylvania Ave NW,31251,12th & L St NW,W23921,Member
1273,2018-12-03 12:24:36,2018-12-03 12:45:49,31603,1st & M St NE,31257,22nd & I St NW / Foggy Bottom,W21068,Member
1249,2018-11-03 17:20:39,2018-11-03 17:41:29,31218,L'Enfant Plaza / 7th & C St SW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W21019,Member
248,2018-11-26 07:00:07,2018-11-26 07:04:15,31313,Connecticut Ave & Tilden St NW,31307,3000 Connecticut Ave NW / National Zoo,W22152,Member
383,2018-11-02 08:20:53,2018-11-02 08:27:17,31116,California St & Florida Ave NW,31267,17th St & Massachusetts Ave NW,W22810,Casual
376,2018-11-04 20:30:36,2018-11-04 20:36:53,31200,Massachusetts Ave & Dupont Circle NW,31229,New Hampshire Ave & T St NW,W22925,Member
919,2018-11-24 13:05:09,2018-11-24 13:20:28,31623,Columbus Circle / Union Station,31508,Gallaudet / 8th St & Florida Ave NE,W20314,Casual
6549,2018-11-03 15:53:34,2018-11-03 17:42:43,31247,Jefferson Dr & 14th St SW,31218,L'Enfant Plaza / 7th & C St SW,W23818,Casual
1229,2018-11-17 21:55:29,2018-11-17 22:15:58,31400,Georgia & New Hampshire Ave NW,31304,36th & Calvert St NW / Glover Park,E00008,Member
2701,2018-11-19 17:15:28,2018-11-19 18:00:29,31249,Jefferson Memorial,31285,22nd & P ST NW,W21826,Casual
374,2018-11-07 09:11:59,2018-11-07 09:18:13,31265,5th St & Massachusetts Ave NW,31216,14th St & New York Ave NW,W00466,Member
250,2018-11-01 07:47:52,2018-11-01 07:52:02,31278,18th & R St NW,31114,18th St & Wyoming Ave NW,W23341,Member
793,2018-11-07 08:42:22,2018-11-07 08:55:35,31401,14th St & Spring Rd NW,31110,20th St & Florida Ave NW,W00941,Member
148,2018-11-04 12:26:14,2018-11-04 12:28:42,31623,Columbus Circle / Union Station,31616,3rd & H St NE,W20601,Member
1998,2018-11-04 15:46:52,2018-11-04 16:20:10,31203,14th & Rhode Island Ave NW,31100,19th St & Pennsylvania Ave NW,W22699,Member
6383,2018-11-19 11:46:37,2018-11-19 13:33:00,31219,10th St & Constitution Ave NW,31227,13th St & New York Ave NW,W23236,Casual
302,2018-11-02 16:30:16,2018-11-02 16:35:19,31267,17th St & Massachusetts Ave NW,31299,Connecticut Ave & R St NW,W00249,Member
132,2018-11-08 06:05:55,2018-11-08 06:08:08,31604,3rd & H St NW,31620,5th & F St NW,W01119,Member
594,2018-11-03 18:25:13,2018-11-03 18:35:07,31254,15th & K St NW,31256,10th & E St NW,W23673,Member
253,2018-11-27 08:54:42,2018-11-27 08:58:55,31255,24th & N St NW,31224,19th & L St NW,W23950,Member
446,2018-11-16 07:33:59,2018-11-16 07:41:26,31223,Convention Center / 7th & M St NW,31519,1st & O St NW,W23661,Member
855,2018-11-17 12:17:31,2018-11-17 12:31:46,31708,Anacostia Ave & Benning Rd NE / River Terrace ,31617,Bladensburg Rd & Benning Rd NE,W23818,Member
380,2018-11-01 09:01:04,2018-11-01 09:07:24,31005,Pentagon City Metro / 12th & S Hayes St,31007,Crystal City Metro / 18th & Bell St,W21378,Member
251,2018-11-21 06:40:41,2018-11-21 06:44:53,31608,8th & Eye St SE / Barracks Row,31634,3rd & Tingey St SE,W21675,Member
457,2018-11-05 07:58:21,2018-11-05 08:05:59,31214,17th & Corcoran St NW,31211,Kennedy Center,W22755,Member
187,2018-11-07 07:00:04,2018-11-07 07:03:11,31628,1st & K St SE,31643,1st & D St SE,W00196,Member
605,2018-11-20 18:17:56,2018-11-20 18:28:01,31116,California St & Florida Ave NW,31128,23rd & M St NW,70011,Member
